word,sopmi
贵且,-46.6695424323526
111,-46.6695424323526
雞腿,-46.6695424323526
摊加,-46.6695424323526
星期,-46.6695424323526
香辛料,-46.6695424323526
多忙,-46.6695424323526
看似,-46.6695424323526
意,-46.6695424323526
外带,-46.6695424323526
麻椒,-46.6695424323526
出人命,-46.6695424323526
那洒,-46.6695424323526
蕃茄,-46.6695424323526
甘水,-46.6695424323526
鲶鱼,-46.6695424323526
没细,-46.6695424323526
常常,-46.6695424323526
巨烂,-46.6695424323526
致癌,-46.6695424323526
回龙观,-46.6695424323526
羊血,-46.6695424323526
够味儿,-46.66954243235261
白度,-46.66954243235261
搭个,-46.66954243235261
汁水,-46.66954243235261
肉量,-46.66954243235261
推推,-46.66954243235261
常定,-46.66954243235261
密酱,-46.66954243235261
手指,-46.66954243235261
清单,-46.66954243235261
过后,-46.66954243235261
南京,-46.66954243235261
凭良心说,-46.66954243235261
运送,-46.66954243235261
值班人员,-46.66954243235261
今年,-46.66954243235261
茄丁,-46.66954243235261
烧,-46.66954243235261
仔鸡,-46.66954243235261
九转,-46.66954243235261
唯有,-46.66954243235261
而是,-46.686461452381806
解释,-46.68746434034987
炖,-46.6987125822839
毛,-46.736129948396304
甜,-46.74562533901994
提高,-46.74562533901994
下雨天,-46.799096650473146
做生意,-46.8045190280735
厨师,-46.824790822196
只要,-46.836317118173575
24,-46.89450879735287
叫,-46.92192484176832
超快,-46.925820772468
坑爹,-46.961504704201445
约定,-47.05805804328367
鸡块,-47.10019167894151
同时,-47.11464139503197
变成,-47.18358892536753
逼,-47.21964351531895
信息,-47.25397825325893
团,-47.25450493307376
力会,-47.25450493307376
减时,-47.25450493307376
小店,-47.25450493307376
常订,-47.25450493307376
烧椒,-47.25450493307376
鹌鹑,-47.25450493307376
乐,-47.25450493307376
腌,-47.25450493307376
太肚,-47.25450493307376
魚,-47.25450493307376
小辣,-47.25450493307376
微咸,-47.25450493307376
嘉,-47.25450493307376
多放些,-47.25450493307376
提个,-47.25450493307376
发硬,-47.25450493307376
吹风,-47.25450493307376
结论,-47.25450493307376
EMS,-47.25450493307376
刚咬头,-47.25450493307376
偏多,-47.25450493307376
安全,-47.25450493307376
油腻感,-47.25450493307376
四川,-47.25450493307376
鲜榨,-47.25450493307376
鲜香,-47.25450493307376
大皮,-47.25450493307376
炸丸子,-47.25450493307376
冬至,-47.25450493307376
枉费,-47.25450493307376
还算快,-47.25450493307376
不太辣,-47.25450493307376
牛排,-47.25450493307376
寒风,-47.25450493307376
路不熟,-47.25450493307376
脆饼,-47.25450493307376
能加个,-47.25450493307376
酱略,-47.25450493307376
宮爆,-47.25450493307376
山,-47.25450493307376
腊味,-47.25450493307376
平易近人,-47.25450493307376
吃眉州,-47.25450493307376
紧密,-47.25450493307376
常,-47.25450493307376
北,-47.25450493307376
日常,-47.25450493307376
打水漂,-47.25450493307376
岔,-47.25450493307376
山东,-47.25450493307376
动物园,-47.25450493307376
星给,-47.25450493307376
猪瘦肉,-47.25450493307376
吃生,-47.25450493307376
吹捧,-47.25450493307376
比卷,-47.25450493307376
负面,-47.25450493307376
防水纸,-47.25450493307376
摊儿,-47.25450493307376
太凉,-47.25450493307376
稍低,-47.25450493307376
分定,-47.25450493307376
莲藕,-47.25450493307376
哇哇,-47.25450493307376
太脆,-47.25450493307376
院里,-47.25450493307376
饭真,-47.25450493307376
豌,-47.25450493307376
盒菜,-47.25450493307376
蔬,-47.25450493307376
山有,-47.25450493307376
抢生意,-47.25450493307376
称,-47.25450493307376
写多加,-47.25450493307376
沫,-47.25450493307376
査,-47.25450493307376
部,-47.25450493307376
鸡煲,-47.25450493307376
也然,-47.25450493307376
至多是,-47.25450493307376
晚时,-47.25450493307376
黏成,-47.25450493307376
汉拿山家,-47.25450493307376
不耐,-47.25450493307376
题,-47.25450493307376
一帮人,-47.25450493307376
崩,-47.25450493307376
过麻,-47.25450493307376
咸蛋,-47.25450493307376
糊掉,-47.25450493307376
死心,-47.25450493307376
少份,-47.25450493307376
太多水,-47.25450493307376
这小,-47.25450493307376
动不动,-47.25450493307376
水军,-47.25450493307376
螺蛳,-47.25450493307376
抓,-47.27876077479307
外,-47.288720648411676
没见,-47.31664391852567
浪费,-47.34530417677804
麦当劳,-47.42442993451607
辣椒粉,-47.42442993451607
补送,-47.459246647588515
不动,-47.51104363032742
看看,-47.546956885742645
黑,-47.55271127675919
道歉,-47.597582958812616
到达,-47.62214438213687
保证,-47.631773083334636
不点,-47.63459402663119
随便,-47.651891725530916
和芋,-47.6695424323526
卷刚,-47.6695424323526
好比,-47.6695424323526
威武,-47.6695424323526
稍晚,-47.6695424323526
马铃薯,-47.6695424323526
還要,-47.6695424323526
快又准,-47.6695424323526
次定,-47.6695424323526
祝店,-47.6695424323526
属,-47.6695424323526
¥,-47.6695424323526
回味无穷,-47.6695424323526
精品,-47.6695424323526
必吃,-47.6695424323526
顶个,-47.6695424323526
面都糊,-47.6695424323526
面太干,-47.6695424323526
奧尔良,-47.6695424323526
烹饪,-47.6695424323526
兮兮,-47.6695424323526
上帝,-47.6695424323526
杀猪,-47.6695424323526
沒什麼,-47.6695424323526
决,-47.6695424323526
称职,-47.6695424323526
饭太多菜,-47.6695424323526
胡焦,-47.6695424323526
养生,-47.6695424323526
葱油饼,-47.6695424323526
咋办,-47.6695424323526
不特,-47.6695424323526
象是,-47.6695424323526
鸡爪,-47.6695424323526
大不一样,-47.6695424323526
撒得,-47.66954243235261
湖南人,-47.66954243235261
少个,-47.66954243235261
口淡,-47.66954243235261
太狠,-47.66954243235261
瓷实,-47.66954243235261
贵哈,-47.66954243235261
中小,-47.66954243235261
京,-47.66954243235261
包住,-47.66954243235261
没尝,-47.66954243235261
苦汁,-47.66954243235261
有慢,-47.66954243235261
洋葱味,-47.66954243235261
大打折扣,-47.66954243235261
太细,-47.66954243235261
少刷酱,-47.66954243235261
打黄,-47.66954243235261
丁和川式,-47.66954243235261
新菜,-47.66954243235261
不饿,-47.66954243235261
时少,-47.66954243235261
好几趟,-47.66954243235261
偏油,-47.66954243235261
充当,-47.66954243235261
实在话,-47.66954243235261
果粒,-47.66954243235261
油太腻,-47.66954243235261
烟味,-47.66954243235261
53,-47.66954243235261
理说,-47.66954243235261
喂猪,-47.66954243235261
皮子,-47.66954243235261
就量,-47.66954243235261
好称,-47.66954243235261
没田,-47.66954243235261
好凶,-47.66954243235261
如初,-47.66954243235261
汤倒,-47.66954243235261
疼,-47.734079208831545
门口,-47.80451902807349
退钱,-47.83946743379492
找到,-47.9095930068177
傻,-47.95471972122374
菜花,-47.96358874562411
多够,-47.99147052723996
平菇,-47.99147052723996
弹珠,-47.99147052723996
足哈,-47.99147052723996
tuo,-47.99147052723996
鸡盒,-47.99147052723996
难过,-47.99147052723996
再大点,-47.99147052723996
中型,-47.99147052723996
尝一尝,-47.99147052723996
挚爱,-47.99147052723996
斗,-47.99147052723996
特好,-47.99147052723996
生意兴隆,-47.99147052723996
做现,-47.99147052723996
有菜,-47.99147052723996
吾,-47.99147052723996
调戏,-47.99147052723996
海枯石烂,-47.99147052723996
皮太硬,-47.99147052723996
发红,-47.99147052723996
口碑,-47.99147052723996
全靠,-47.99147052723996
粉太淡,-47.99147052723996
大料,-47.99147052723996
伴酱,-47.99147052723996
小太多,-47.99147052723996
咕嘟,-47.99147052723996
赶不上,-47.99147052723996
挑动,-47.99147052723996
凉勒,-47.99147052723996
玲珑,-47.99147052723996
141,-47.99147052723996
远不如,-47.99147052723996
骑个,-47.99147052723996
老坛,-47.99147052723996
丁吃,-47.99147052723996
桂林,-47.99147052723996
喝不惯,-47.99147052723997
入口,-47.99147052723997
炸得,-47.99147052723997
压力,-47.99147052723997
美观,-47.99147052723997
员有,-47.99147052723997
走点,-47.99147052723997
滚烫,-47.99147052723997
期望值,-47.99147052723997
俱佳,-47.99147052723997
黄太急,-47.99147052723997
油点,-47.99147052723997
肉汁,-47.99147052723997
喜庆,-47.99147052723997
大堂,-47.99147052723997
包皮,-47.99147052723997
杂酱,-47.99147052723997
远能,-47.99147052723997
行么,-47.99147052723997
正面,-47.99147052723997
144,-47.99147052723997
今早,-47.99147052723997
减钱,-47.99147052723997
太惨,-47.99147052723997
蛋挞凉,-47.99147052723997
夸下,-47.99147052723997
冷冰冰,-47.99147052723997
草叶,-47.99147052723997
特有,-47.99147052723997
脾气好,-47.99147052723997
铁板烧,-47.99147052723997
薄薄的,-47.99147052723997
餐时,-47.99147052723997
欣慰,-47.99147052723997
装错,-47.99147052723997
皮真厚,-47.99147052723997
假钱,-47.99147052723997
我才定,-47.99147052723997
比要,-47.99147052723997
牛肉干,-47.99147052723997
长短,-47.99147052723997
小料,-47.99147052723997
秩然,-47.99147052723997
丧失,-47.99147052723997
忽略,-47.99147052723997
很坑,-47.99147052723997
群殴,-47.99147052723997
腻虫,-47.99147052723997
冲天,-47.99147052723997
变,-48.00580832207701
加些,-48.009392435237224
半拉,-48.009392435237224
一年,-48.009392435237224
小食,-48.009392435237224
加米,-48.009392435237224
补贴,-48.009392435237224
回头,-48.009392435237224
大肠,-48.00939243523723
鱼香,-48.00939243523723
这一单,-48.00939243523723
超級,-48.00939243523723
盐水鸭,-48.00939243523723
辣辣的,-48.00939243523723
店子,-48.00939243523723
四,-48.00939243523723
算不上,-48.00939243523723
图个,-48.00939243523723
看来,-48.010776758107774
诚信,-48.03910994299676
先,-48.0615300585724
加上,-48.09730077730134
如此,-48.25431601782353
冰爽,-48.25450493307376
速溶,-48.25450493307376
调和,-48.25450493307376
太稠,-48.25450493307376
会太少,-48.25450493307376
若能,-48.25450493307376
更佳,-48.25450493307376
粥量,-48.25450493307376
文质彬彬,-48.25450493307376
赌气,-48.25450493307376
单慢,-48.25450493307376
土豆条,-48.25450493307376
方向感,-48.25450493307376
卖光,-48.25450493307376
這家,-48.25450493307376
熔化,-48.25450493307376
饼边,-48.25450493307376
满满当当,-48.25450493307376
脆脆,-48.25450493307376
买少,-48.25450493307376
得现,-48.25450493307376
正对面,-48.25450493307376
巧手,-48.25450493307376
差太大,-48.25450493307376
分配,-48.25450493307376
感,-48.25450493307376
我情,-48.25450493307376
忘单,-48.25450493307376
有所改进,-48.25450493307376
明朗,-48.25450493307376
真挺,-48.25450493307376
比店,-48.25450493307376
超多饭,-48.25450493307376
海陆,-48.25450493307376
麻将,-48.25450493307376
虾酱,-48.25450493307376
没凉,-48.25450493307376
来后,-48.25450493307376
小面,-48.25450493307376
得点,-48.25450493307376
命根子,-48.25450493307376
火大,-48.25450493307376
小馒头,-48.25450493307376
炸鸡腿,-48.25450493307376
涮,-48.25450493307376
附,-48.25450493307376
2B,-48.25450493307376
爆少,-48.25450493307376
时病,-48.25450493307376
不全是,-48.25450493307376
吃亏,-48.25450493307376
炒年糕,-48.25450493307376
餐全,-48.25450493307376
四五,-48.25450493307376
晕头转向,-48.25450493307376
还糊,-48.25450493307376
五十米,-48.25450493307376
连料,-48.25450493307376
买袋,-48.25450493307376
儿太坑,-48.25450493307376
完嘴,-48.25450493307376
时间段,-48.25450493307376
学学,-48.25450493307376
城里,-48.25450493307376
鸭架,-48.25450493307376
这太,-48.25450493307376
咱是,-48.25450493307376
有事,-48.25450493307376
塑化剂,-48.25450493307376
该,-48.29953952513371
店员,-48.3313205301246
没吃过,-48.33576643515579
确定,-48.33579171982945
半盒,-48.343417166696966
住,-48.36394050899803
生意,-48.36553624546251
几块,-48.392008456823696
杂面,-48.42442993451607
豆干,-48.42442993451607
外婆家,-48.42442993451607
烧卖,-48.42442993451607
大部分,-48.42442993451607
另一家,-48.42442993451607
鸭卷,-48.42442993451607
鸭肉,-48.42442993451607
说不过去,-48.42442993451607
餐员人,-48.42442993451608
工作餐,-48.4768973544102
第一家,-48.4768973544102
摄入,-48.4768973544102
名号,-48.4768973544102
肉虫,-48.4768973544102
帖,-48.4768973544102
美美,-48.4768973544102
油偏,-48.4768973544102
雨夹雪,-48.4768973544102
粒粒,-48.4768973544102
一类,-48.4768973544102
卷上,-48.4768973544102
关键点,-48.4768973544102
硬邦邦的,-48.4768973544102
焦黄,-48.4768973544102
一块块,-48.4768973544102
这买,-48.4768973544102
還行,-48.4768973544102
顶上,-48.4768973544102
茶花,-48.4768973544102
★,-48.4768973544102
夜,-48.4768973544102
节省,-48.4768973544102
空心菜,-48.47689735441021
隔三差五,-48.47689735441021
行踪,-48.47689735441021
挺赞,-48.47689735441021
看得出来,-48.47689735441021
吃得饱,-48.47689735441021
着重,-48.47689735441021
硬点,-48.47689735441021
匹配,-48.47689735441021
♪,-48.47689735441021
姜蓉,-48.47689735441021
没太大,-48.47689735441021
面前,-48.47689735441021
何以堪,-48.47689735441021
楼上楼下,-48.47689735441021
白饼,-48.47689735441021
另类,-48.47689735441021
蒸馏水,-48.47689735441021
板栗,-48.47689735441021
先来后到,-48.47689735441021
晚一点,-48.47689735441021
外地,-48.47689735441021
少肉量,-48.47689735441021
扣门,-48.47689735441021
变差,-48.47689735441021
屋子,-48.47689735441021
饭蒜味,-48.47689735441021
员像,-48.47689735441021
点至,-48.47689735441021
煎熬,-48.47689735441021
抽调,-48.47689735441021
发麻,-48.47689735441021
点多开,-48.47689735441021
活久见,-48.47689735441021
例外,-48.47689735441021
恼火,-48.47689735441021
伤得,-48.47689735441021
不好意思,-48.517539338907554
骂人,-48.535635388882184
将近,-48.600378311293284
好怪,-48.6695424323526
别无所求,-48.6695424323526
吮,-48.6695424323526
下巴,-48.6695424323526
快死了,-48.6695424323526
吃法,-48.6695424323526
外賣,-48.6695424323526
还会定,-48.6695424323526
随身,-48.6695424323526
大点,-48.6695424323526
小白菜,-48.6695424323526
奇快,-48.6695424323526
眉洲,-48.6695424323526
足味美,-48.6695424323526
九块,-48.6695424323526
拔凉拔,-48.6695424323526
第一等,-48.6695424323526
推薦,-48.6695424323526
全压,-48.6695424323526
没拿管,-48.6695424323526
非饭,-48.6695424323526
太忙慢,-48.6695424323526
挑食,-48.6695424323526
脚,-48.6695424323526
羊棒,-48.6695424323526
干丝,-48.6695424323526
地瓜,-48.6695424323526
别特,-48.6695424323526
枸杞,-48.6695424323526
面太水,-48.6695424323526
尖叫,-48.6695424323526
71,-48.6695424323526
单号,-48.6695424323526
面面,-48.6695424323526
鱼肉,-48.6695424323526
分担,-48.6695424323526
同一个,-48.6695424323526
重样,-48.6695424323526
丝太多,-48.6695424323526
箱,-48.6695424323526
玫瑰,-48.6695424323526
公平,-48.6695424323526
两小片,-48.6695424323526
,-48.6695424323526
那肉沫,-48.6695424323526
土豆块,-48.6695424323526
摆在,-48.6695424323526
丁只,-48.6695424323526
十分之一,-48.6695424323526
正如,-48.6695424323526
饭品,-48.66954243235261
当地,-48.66954243235261
改天,-48.66954243235261
点少,-48.66954243235261
卷略,-48.66954243235261
选京酱,-48.66954243235261
甜香,-48.66954243235261
来讲,-48.66954243235261
都匀,-48.66954243235261
逃荒,-48.66954243235261
小腻,-48.66954243235261
有根,-48.66954243235261
较晚,-48.66954243235261
告知,-48.678988145989635
接电话,-48.709558111200494
照片,-48.71688188718496
点半订,-48.73761950300487
....,-48.8045190280735
手机,-48.81914425905485
正点,-48.83946743379491
换卷,-48.83946743379491
肘,-48.83946743379491
卷料,-48.83946743379491
门外,-48.83946743379491
TAT,-48.83946743379491
没碎,-48.83946743379491
赶回,-48.83946743379491
夜晚,-48.83946743379491
五颗星,-48.83946743379491
暖暖的,-48.83946743379491
人超,-48.83946743379491
盐放太多,-48.83946743379491
跟进,-48.83946743379491
满眼,-48.83946743379491
装给,-48.83946743379491
土匪,-48.83946743379491
埋,-48.83946743379491
王府,-48.83946743379491
动辄,-48.83946743379491
拿水,-48.83946743379491
眼泪,-48.83946743379491
辣面,-48.83946743379491
凌晨,-48.83946743379491
咽不下,-48.83946743379491
回事儿,-48.83946743379491
提速,-48.83946743379491
失恋,-48.83946743379491
快坏,-48.83946743379491
紫苏,-48.83946743379492
贵点,-48.83946743379492
心意,-48.83946743379492
格,-48.83946743379492
逾时,-48.83946743379492
吃太腻,-48.83946743379492
少放上,-48.83946743379492
后点餐,-48.83946743379492
夹得,-48.83946743379492
理论,-48.83946743379492
不太像,-48.83946743379492
先给,-48.83946743379492
重度,-48.83946743379492
不忍,-48.83946743379492
菜带,-48.83946743379492
再吐槽,-48.83946743379492
正品,-48.83946743379492
芝麻,-48.83946743379492
豆付,-48.83946743379492
小包装,-48.83946743379492
排,-48.83946743379492
还加,-48.83946743379492
挤压,-48.83946743379492
堆积,-48.83946743379492
路径,-48.83946743379492
认识,-48.88856738621881
放在,-48.90686343770492
半,-48.92737577585904
每天,-48.96679255352431
墨鱼,-48.99147052723997
捡了个,-48.99147052723997
叶良晨,-48.99147052723997
蛋疼,-48.99147052723997
就行了,-48.99147052723997
雨衣,-48.99147052723997
周日,-48.99147052723997
方,-48.99147052723997
还配,-48.99147052723997
多肉,-48.99147052723997
汤品,-48.99147052723997
加送,-48.99147052723997
说错,-48.99147052723997
摊出来,-48.99147052723997
他妈,-48.99147052723997
店刚,-48.99147052723997
关张,-48.99147052723997
没吃出,-48.99147052723997
店裡面,-48.99147052723997
预付款,-48.99147052723997
目测,-48.99147052723997
介么,-48.99147052723997
少放,-48.99147052723997
鸭嘴,-48.99147052723997
目睹,-48.99147052723997
纸浆,-48.99147052723997
很闲,-48.99147052723997
人累,-48.99147052723997
一个桶,-48.99147052723997
少一,-48.99147052723997
无脆,-48.99147052723997
港丽,-48.99147052723997
干巴,-48.99147052723997
日期,-48.99147052723997
不关我事,-48.99147052723997
破口大骂,-48.99147052723997
饭洒,-48.99147052723997
找零,-48.99147052723997
鳗鱼,-48.99147052723997
没道理,-48.99147052723997
强烈抗议,-48.99147052723997
多排,-48.99147052723997
油块,-48.99147052723997
越少,-48.99147052723997
利于,-48.99147052723997
雇佣,-48.99147052723997
地步,-48.99147052723997
萝卜干,-49.00939243523723
自送,-49.00939243523723
略微,-49.00939243523723
有點,-49.00939243523723
香油,-49.00939243523723
味美,-49.00939243523723
微贵,-49.00939243523723
新颖,-49.00939243523723
宝贝,-49.00939243523723
太薄,-49.00939243523723
呲,-49.00939243523723
不但,-49.00939243523723
太有,-49.00939243523723
顺手,-49.00939243523723
炒合菜,-49.00939243523723
超爱,-49.00939243523723
难得,-49.00939243523723
拼,-49.00939243523723
太嫩,-49.00939243523723
面是,-49.00939243523723
没嚼劲,-49.00939243523723
几位,-49.00939243523723
噎,-49.00939243523723
汤凉,-49.00939243523723
白搭,-49.00939243523723
加盐,-49.00939243523723
勾芡,-49.00939243523723
饺,-49.00939243523723
除非,-49.00939243523723
鱼刺,-49.00939243523723
女孩子,-49.00939243523723
沙包,-49.00939243523723
瞎,-49.00939243523723
瓜条,-49.00939243523723
但量,-49.00939243523723
鲜花,-49.00939243523723
汤好,-49.00939243523723
汤料,-49.00939243523723
忍住,-49.00939243523723
星冰乐,-49.05395364495094
过期,-49.08457993163144
葱花饼,-49.08457993163145
全部,-49.096676568203804
爽快,-49.128974050989896
点当,-49.128974050989896
绰绰有余,-49.128974050989896
总去,-49.128974050989896
不黑,-49.128974050989896
不论是,-49.128974050989896
办事效率,-49.128974050989896
四五十,-49.128974050989896
大大小小,-49.128974050989896
耽搁,-49.128974050989896
果盒,-49.128974050989896
凑单,-49.128974050989896
吃请,-49.128974050989896
有所改善,-49.128974050989896
丫见,-49.128974050989896
没熟量,-49.128974050989896
一干二净,-49.128974050989896
加汤里,-49.128974050989896
顿,-49.128974050989896
放肉沫,-49.128974050989896
坦白讲,-49.1289740509899
排会,-49.1289740509899
送清,-49.1289740509899
八宝,-49.1289740509899
没撒匀,-49.1289740509899
久仰大名,-49.1289740509899
包蛮,-49.1289740509899
惋惜,-49.1289740509899
放牛,-49.1289740509899
出售,-49.1289740509899
样式,-49.1289740509899
汤鱼,-49.1289740509899
T,-49.1289740509899
发干,-49.1289740509899
一杯,-49.17364997839983
太麻,-49.25450493307376
吃进,-49.25450493307376
看多,-49.25450493307376
达达,-49.25450493307376
传递,-49.25450493307376
没响,-49.25450493307376
能配,-49.25450493307376
留汤儿,-49.25450493307376
迫不及待,-49.25450493307376
一发,-49.25450493307376
送花,-49.25450493307376
外出,-49.25450493307376
真好,-49.25450493307376
大粒,-49.25450493307376
专用,-49.25450493307376
员连句,-49.25450493307376
太糟,-49.25450493307376
固体,-49.25450493307376
烤羊肉串,-49.25450493307376
有木有,-49.25450493307376
浸透,-49.25450493307376
再换,-49.25450493307376
这么着,-49.25450493307376
锦鲤,-49.25450493307376
将就一下,-49.25450493307376
两元,-49.25450493307376
人手,-49.25450493307376
流量,-49.25450493307376
十七,-49.25450493307376
公道,-49.25450493307376
发晕,-49.25450493307376
太坑,-49.26660156964613
17,-49.29598156904993
扔掉,-49.331980765260184
口香糖,-49.3699821504937
拼图,-49.3699821504937
加肉,-49.3699821504937
远点,-49.3699821504937
标记,-49.3699821504937
附送,-49.3699821504937
上点,-49.3699821504937
新奥尔良,-49.3699821504937
离家,-49.3699821504937
づ,-49.3699821504937
耳闻,-49.3699821504937
雪天,-49.3699821504937
再现,-49.3699821504937
全糊,-49.3699821504937
一个劲儿,-49.3699821504937
汤露,-49.3699821504937
熟太过,-49.3699821504937
一段路,-49.3699821504937
试过,-49.3699821504937
问能,-49.3699821504937
分点,-49.3699821504937
皮鞋,-49.3699821504937
造假,-49.3699821504937
电话响,-49.3699821504937
忙音,-49.3699821504937
少盐,-49.3699821504937
一锅,-49.3699821504937
单一,-49.3699821504937
油油,-49.3699821504937
235,-49.3699821504937
烂菜,-49.3699821504937
洗过,-49.3699821504937
太热,-49.3699821504937
整碗,-49.3699821504937
尾部,-49.3699821504937
加盟店,-49.3699821504937
反,-49.3699821504937
必要条件,-49.3699821504937
呜,-49.3699821504937
酸笋,-49.3699821504937
梅州,-49.42442993451607
脏脏,-49.42442993451607
自行车,-49.42442993451607
能快,-49.42442993451608
给些,-49.4768973544102
｡,-49.4768973544102
果盘,-49.4768973544102
营销,-49.4768973544102
反差,-49.4768973544102
两半,-49.4768973544102
滴滴,-49.4768973544102
够气,-49.4768973544102
面和粉,-49.47689735441021
夹料,-49.47689735441021
小河,-49.47689735441021
没怪,-49.47689735441021
早有,-49.47689735441021
肉不烂,-49.47689735441021
指甲盖,-49.47689735441021
扮饭,-49.47689735441021
洒满,-49.47689735441021
残念,-49.47689735441021
洒透,-49.47689735441021
没炸,-49.47689735441021
小果,-49.47689735441021
一盒,-49.525230540337084
绿叶,-49.576433027961116
◕,-49.576433027961116
shi,-49.576433027961116
此家卷,-49.576433027961116
谱点,-49.576433027961116
劳资,-49.576433027961116
按份,-49.576433027961116
锅塌,-49.576433027961116
金饺,-49.576433027961116
责怪,-49.576433027961116
炒开,-49.576433027961116
货才,-49.576433027961116
送人后,-49.576433027961116
必到,-49.576433027961116
回生,-49.576433027961116
鱼缸,-49.576433027961116
分成,-49.576433027961116
下锅,-49.576433027961116
能换家,-49.576433027961116
五小块,-49.576433027961116
威胁,-49.576433027961116
结成,-49.576433027961116
二十元,-49.57643302796113
没头,-49.57643302796113
一吃全,-49.57643302796113
五十多,-49.57643302796113
认同,-49.57643302796113
比如,-49.57643302796113
长达,-49.59435493595838
腐臭味,-49.59435493595838
油豆皮,-49.59435493595838
宽,-49.59435493595838
重做,-49.59435493595838
走下坡路,-49.59435493595838
女友,-49.59435493595839
没撒,-49.59435493595839
吃掉,-49.59435493595839
面好,-49.59435493595839
预想,-49.59435493595839
拍照,-49.59435493595839
低价,-49.59435493595839
油少,-49.59435493595839
巨大,-49.59435493595839
摊,-49.59435493595839
咸点,-49.59435493595839
扎实,-49.59435493595839
不错呀,-49.59435493595839
风味,-49.59435493595839
小时候,-49.59435493595839
还订,-49.59435493595839
超乎,-49.59435493595839
拌素,-49.59435493595839
浓郁,-49.59435493595839
技术,-49.59435493595839
羊排,-49.59435493595839
焦溜,-49.59435493595839
值得称赞,-49.59435493595839
虾饺,-49.59435493595839
煲仔饭,-49.59435493595839
吸引,-49.59435493595839
分订,-49.59435493595839
象,-49.59435493595839
整洁,-49.6695424323526
白肉,-49.6695424323526
‿,-49.6695424323526
生产,-49.6695424323526
烙,-49.6695424323526
第二份,-49.6695424323526
忒,-49.6695424323526
四根,-49.6695424323526
九十分钟,-49.6695424323526
考虑一下,-49.6695424323526
区域,-49.6695424323526
星是,-49.6695424323526
睡觉,-49.6695424323526
以内,-49.6695424323526
炸茄盒,-49.6695424323526
哇塞,-49.6695424323526
迟迟,-49.6695424323526
偏低,-49.6695424323526
鸡肋,-49.6695424323526
巨甜,-49.6695424323526
忘点,-49.6695424323526
订好,-49.6695424323526
恐吓,-49.6695424323526
大幅,-49.6695424323526
优惠活动,-49.66954243235261
幼稚,-49.66954243235261
料包,-49.66954243235261
萌萌,-49.66954243235261
回多,-49.66954243235261
水煮鱼,-49.66954243235261
挤出来,-49.66954243235261
小小的,-49.66954243235261
这货,-49.66954243235261
汉拿山,-49.66954243235261
扁,-49.66954243235261
手掌,-49.74635802940344
总得,-49.74635802940344
桶,-49.74635802940344
少见,-49.75700527360294
自信,-49.75700527360294
传,-49.75700527360294
下课后,-49.75700527360294
耶,-49.75700527360294
小兄弟,-49.75700527360294
杂,-49.75700527360294
盛放,-49.75700527360294
众饭友,-49.75700527360294
电动,-49.75700527360294
稀粥,-49.75700527360294
一两个,-49.75700527360294
晚归,-49.75700527360294
七八分钟,-49.75700527360294
期待值,-49.75700527360294
缠,-49.75700527360294
反省,-49.75700527360294
狂汗,-49.75700527360294
盒太次,-49.75700527360294
胀,-49.75700527360294
多钟,-49.75700527360294
吵架,-49.75700527360294
29,-49.82041949129337
试着,-49.83946743379491
逼格,-49.83946743379491
洗菜,-49.83946743379491
♥,-49.83946743379491
屯,-49.83946743379491
一件,-49.83946743379491
酒糟,-49.83946743379491
抑郁,-49.83946743379491
自营,-49.83946743379491
服务生,-49.83946743379491
懒散,-49.83946743379491
合着,-49.83946743379491
还敢,-49.83946743379491
一枚,-49.83946743379492
没分开,-49.83946743379492
告诫,-49.83946743379492
顺序,-49.83946743379492
滑,-49.83946743379492
羊腿,-49.83946743379492
尼,-49.83946743379492
我管,-49.83946743379492
进味,-49.83946743379492
牛油,-49.83946743379492
超时,-49.85350856119695
赶紧,-49.887374146307806
粮食,-49.917469945796185
全面,-49.917469945796185
良辰,-49.917469945796185
依稀,-49.917469945796185
胃痛,-49.917469945796185
好容易,-49.917469945796185
抓紧时间,-49.917469945796185
冲开,-49.917469945796185
虎皮,-49.917469945796185
总部,-49.917469945796185
试一试,-49.917469945796185
小小鱼,-49.917469945796185
恐怕,-49.917469945796185
令人发指,-49.917469945796185
拌料,-49.917469945796185
细丝,-49.917469945796185
筋斗,-49.91746994579619
205,-49.91746994579619
新手,-49.91746994579619
不欠,-49.91746994579619
出点,-49.91746994579619
试试看,-49.99147052723997
怨言,-49.99147052723997
相当于,-49.99147052723997
小龙虾,-49.99147052723997
像生,-49.99147052723997
混着,-49.99147052723997
原样,-49.99147052723997
忙不过来,-49.99147052723997
放酱,-49.99147052723997
鲜明,-49.99147052723997
深色,-49.99147052723997
海在,-49.99147052723997
发短信,-49.99147052723997
总会,-49.99147052723997
两秒,-49.99147052723997
科技园,-49.99147052723997
时间误差,-49.99147052723997
v,-50.00939243523723
日子,-50.00939243523723
行程,-50.00939243523723
﹏,-50.00939243523723
很全,-50.00939243523723
太腥,-50.00939243523723
充足,-50.00939243523723
严密,-50.00939243523723
香脆,-50.00939243523723
过火,-50.00939243523723
信赖,-50.00939243523723
手工,-50.00939243523723
日后,-50.00939243523723
点卷,-50.00939243523723
面量,-50.00939243523723
以来,-50.00939243523723
住院,-50.00939243523723
鸽子,-50.00939243523723
湄州,-50.00939243523723
石榴,-50.00939243523723
接餐,-50.00939243523723
若,-50.00939243523723
骂街,-50.00939243523723
