word,sopmi
至少,-43.443174210921995
似的,-43.51604711481639
卷料,-43.575467483684804
门外,-43.575467483684804
开些,-43.575467483684804
九块,-43.575467483684804
肉不烂,-43.575467483684804
比老,-43.575467483684804
第二口,-43.575467483684804
肉多量,-43.575467483684804
只值,-43.575467483684804
市场,-43.575467483684804
口吻,-43.575467483684804
俺村,-43.575467483684804
吃成,-43.575467483684804
阻挡,-43.575467483684804
87,-43.575467483684804
干丝,-43.575467483684804
先给,-43.575467483684804
丁放,-43.575467483684804
柠香,-43.575467483684804
餸,-43.575467483684804
得莫利,-43.575467483684804
晚一点,-43.575467483684804
申请,-43.575467483684804
脸要,-43.575467483684804
跟前,-43.575467483684804
钵,-43.575467483684804
混放,-43.575467483684804
顺口,-43.575467483684804
慢订,-43.575467483684804
盛满,-43.575467483684804
滑蛋,-43.575467483684804
贵妃,-43.575467483684804
水瓶,-43.575467483684804
蜀,-43.575467483684804
很次,-43.575467483684804
拒绝,-43.575467483684804
查不到,-43.575467483684804
总订,-43.575467483684804
地说,-43.575467483684804
服务生,-43.575467483684804
团慢,-43.575467483684804
趁热,-43.575467483684804
食差,-43.575467483684804
多单,-43.575467483684804
早知,-43.575467483684804
温凉,-43.575467483684804
再选,-43.575467483684804
可选,-43.575467483684804
F,-43.575467483684804
做错事,-43.575467483684804
天吃,-43.575467483684804
找回,-43.575467483684804
紫色,-43.575467483684804
有點,-43.59338939168206
超級,-43.59338939168206
前天,-43.59338939168206
薯,-43.59338939168206
几把,-43.59338939168206
十万八千里,-43.59338939168207
极度,-43.59338939168207
尝,-43.59506194803424
三次,-43.63060915735044
辣酱,-43.71325281548621
赶紧,-43.771164058596554
评论,-43.78254085794713
多分钟,-43.78261225079549
该,-43.80553396957728
呵呵,-43.81823464915955
叶良晨,-43.8385018895186
挺棒,-43.8385018895186
太大颗,-43.8385018895186
天天向上,-43.8385018895186
但肉,-43.8385018895186
当饭,-43.8385018895186
计划,-43.8385018895186
麻椒,-43.8385018895186
炖鱼,-43.8385018895186
实用性,-43.8385018895186
监督,-43.8385018895186
餐有,-43.8385018895186
外星人,-43.8385018895186
关业,-43.8385018895186
轮,-43.8385018895186
熘肝尖,-43.8385018895186
山有,-43.8385018895186
第一餐,-43.8385018895186
湘,-43.8385018895186
毛豆,-43.8385018895186
小葱拌豆腐,-43.8385018895186
5555,-43.8385018895186
不盏,-43.8385018895186
降近,-43.8385018895186
狗狗,-43.8385018895186
我信,-43.8385018895186
来个,-43.8385018895186
生着,-43.8385018895186
泡椒,-43.8385018895186
控制,-43.8385018895186
弄不好,-43.8385018895186
快变,-43.8385018895186
较晚,-43.8385018895186
迂腐,-43.8385018895186
蒜台,-43.8385018895186
好处,-43.8385018895186
猪脚,-43.8385018895186
对付,-43.8385018895186
素,-43.84131690512565
吃不饱,-43.88353648157856
鸡排,-43.89063951285377
青椒,-43.897996576306696
卫生,-43.937510883254674
主动,-43.94003991598065
包,-43.96838590419809
抓狂,-44.008426890960905
很腥,-44.008426890960905
通知,-44.02667859551714
找到,-44.02792639091373
少个,-44.06089431085505
不太甜,-44.06089431085505
一荤一素,-44.06089431085505
赞过,-44.06089431085505
米法,-44.06089431085505
真要,-44.06089431085505
过慢,-44.06089431085505
巨麻,-44.06089431085505
扮拌,-44.06089431085505
水少,-44.06089431085505
捧,-44.06089431085505
点弄个,-44.06089431085505
壞,-44.06089431085505
按份,-44.06089431085505
一点钟,-44.06089431085505
一锤子买卖,-44.06089431085505
救,-44.06089431085505
长见识,-44.06089431085505
叽,-44.06089431085505
杯用,-44.06089431085505
极品,-44.06089431085505
粒儿,-44.06089431085505
尽职尽责,-44.06089431085505
长送餐,-44.06089431085505
大失,-44.06089431085505
捂化,-44.06089431085505
牲口,-44.06089431085505
小方块,-44.06089431085505
人气,-44.06089431085505
小宝宝,-44.06089431085505
这开,-44.06089431085505
颠坏,-44.06089431085505
有少,-44.06089431085505
伺候,-44.06089431085505
谨慎,-44.06089431085505
特稀,-44.06089431085505
小包装,-44.06089431085505
没滋,-44.06089431085505
五岁,-44.06089431085505
拿度,-44.06089431085505
名副其实,-44.06089431085505
针对,-44.06089431085505
服务行业,-44.06089431085505
回减,-44.06089431085505
这名,-44.06089431085505
桂林,-44.06089431085505
手,-44.069715815394545
确定,-44.07848642229335
一杯,-44.12021701422937
无奈,-44.178351892403214
汤包,-44.213168605475666
看多,-44.253539388797435
面太,-44.253539388797435
外撒,-44.253539388797435
制度,-44.253539388797435
或官,-44.253539388797435
最旺,-44.253539388797435
丝太多,-44.253539388797435
大寒,-44.253539388797435
劝告,-44.253539388797435
暂停,-44.253539388797435
良少,-44.253539388797435
饭冷,-44.253539388797435
联通,-44.253539388797435
真挺特,-44.253539388797435
儿起,-44.253539388797435
喇破,-44.25353938879744
完直,-44.25353938879744
后尝,-44.25353938879744
玉米粒,-44.25353938879744
身为,-44.25353938879744
绿叶菜,-44.25353938879744
包粉,-44.25353938879744
吃贵,-44.25353938879744
白写,-44.25353938879744
海螺,-44.25353938879744
做饭吃,-44.25353938879744
恐怕,-44.25353938879744
赶不上,-44.25353938879744
展会,-44.25353938879744
黏成,-44.25353938879744
油得,-44.25353938879744
比要,-44.25353938879744
淡味,-44.25353938879744
盒肉,-44.25353938879744
蛋花汤,-44.25353938879744
冰,-44.26496558821458
大叔,-44.348606690404495
催单,-44.38342340347694
没到,-44.38342340347694
要不是,-44.39313985338295
高,-44.40445752838736
销量,-44.42346439023975
石块,-44.42346439023975
死贵,-44.42346439023975
辜负,-44.42346439023975
饼略,-44.42346439023975
绝壁,-44.42346439023975
白饼,-44.42346439023975
实实在在,-44.42346439023975
对金手,-44.42346439023975
大坨,-44.42346439023975
三百,-44.42346439023975
肉酸,-44.42346439023975
股骚味,-44.42346439023975
居民楼,-44.42346439023975
有失,-44.42346439023975
摩西,-44.42346439023975
萝卜丝,-44.42346439023975
火爆,-44.42346439023975
不放醋,-44.42346439023975
秘书台,-44.42346439023975
进不来,-44.42346439023975
羊肉汤,-44.42346439023975
大火,-44.42346439023976
降一降,-44.42346439023976
表示歉意,-44.42346439023976
满处,-44.42346439023976
减,-44.42406538797428
一大,-44.44496139119431
正宗,-44.46725118690311
鸡蛋,-44.518851358057226
蛋糕,-44.55844098596065
米酒,-44.575467483684804
流血,-44.575467483684804
团快,-44.575467483684804
主打,-44.575467483684804
酱太少,-44.575467483684804
太湿,-44.575467483684804
怪难吃,-44.575467483684804
职工食堂,-44.575467483684804
两站,-44.575467483684804
豌,-44.575467483684804
没动,-44.575467483684804
完会,-44.575467483684804
过季,-44.575467483684804
绝大多数,-44.575467483684804
定单,-44.575467483684804
但米,-44.575467483684804
皮真厚,-44.575467483684804
下锅,-44.575467483684804
老到,-44.575467483684804
活儿,-44.575467483684804
伤,-44.575467483684804
西餐,-44.575467483684804
卖面,-44.575467483684804
家钱,-44.575467483684804
真不信,-44.575467483684804
非说,-44.575467483684804
有事,-44.575467483684804
加工,-44.575467483684804
贴切,-44.575467483684804
一向,-44.59338939168206
天冷,-44.59338939168206
餐凉,-44.59338939168206
全宇宙,-44.59338939168206
娘,-44.59338939168206
无与伦比,-44.59338939168206
闲,-44.59338939168206
蛙,-44.59338939168206
羊排,-44.59338939168206
送回,-44.59338939168206
娃娃,-44.59338939168206
代购,-44.59338939168206
史无前例,-44.59338939168206
辣子鸡丁,-44.59338939168206
岂,-44.59338939168206
秋葵,-44.59338939168206
没肉,-44.59338939168206
囊,-44.59338939168207
绝不会,-44.59338939168207
无效,-44.59338939168207
纸袋,-44.63278844907259
忒,-44.668576888076274
地形,-44.71297100743474
炼乳,-44.71297100743474
KFC,-44.71297100743474
种田,-44.71297100743474
谎称,-44.71297100743474
碎渣,-44.71297100743474
蝴蝶,-44.71297100743474
放葱,-44.71297100743474
青斑,-44.71297100743474
提着,-44.71297100743474
訂單,-44.71297100743474
微麻,-44.71297100743474
不论,-44.71297100743474
涩,-44.71297100743474
打过,-44.71297100743474
欺诈,-44.71297100743474
川菜,-44.71297100743474
未回,-44.71297100743474
短期,-44.71297100743474
长短,-44.71297100743474
回龙观,-44.71297100743474
半夜三更,-44.71297100743474
女鬼,-44.71297100743474
瓶上,-44.71297100743474
一定,-44.714288242252024
好慢,-44.73136175561097
臭,-44.74841192960472
门口,-44.767027607772064
的话,-44.78550778980962
看见,-44.79148065149661
任何,-44.83403351757474
幼稚,-44.8385018895186
干辣椒,-44.8385018895186
眼里,-44.8385018895186
后会无期,-44.8385018895186
依稀,-44.8385018895186
蹲,-44.8385018895186
烟灰,-44.8385018895186
差品,-44.8385018895186
今年,-44.8385018895186
鲜明,-44.8385018895186
皮全,-44.8385018895186
靠着,-44.8385018895186
一克,-44.8385018895186
丁要,-44.8385018895186
较足,-44.8385018895186
八次,-44.8385018895186
撕大拌,-44.8385018895186
三十七,-44.8385018895186
淡水,-44.8385018895186
捉弄,-44.8385018895186
湿乎乎,-44.8385018895186
再肥,-44.8385018895186
评分,-44.8385018895186
脱,-44.8385018895186
大块,-44.875552064550234
小心,-44.95397910693853
废要,-44.95397910693853
笑一笑,-44.95397910693853
牙疼,-44.95397910693853
呼吁,-44.95397910693853
弹,-44.95397910693853
第一等,-44.95397910693853
河北,-44.95397910693853
游戏,-44.95397910693853
餐领,-44.95397910693853
大料,-44.95397910693853
摊个,-44.95397910693853
歪七扭八,-44.95397910693853
发腻,-44.95397910693853
抠门,-44.95397910693853
咒,-44.95397910693853
绝望,-44.95397910693853
不关我事,-44.95397910693853
凄厉,-44.95397910693853
餐巾纸,-44.98309191756357
四十分钟,-44.993160972753046
多人,-45.008426890960905
街,-45.008426890960905
88,-45.008426890960905
清楚,-45.01907413516041
一枚,-45.06089431085505
混着,-45.06089431085505
付过,-45.06089431085505
兮兮,-45.06089431085505
一上午,-45.06089431085505
顺着,-45.06089431085505
北门,-45.06089431085505
一半多,-45.06089431085505
惩罚,-45.06089431085505
闷软,-45.06089431085505
底全,-45.06089431085505
摊鸡蛋,-45.06089431085505
好几家,-45.06089431085505
饭太差,-45.06089431085505
十一点左右,-45.06089431085505
枸杞,-45.06089431085505
跑出去,-45.06089431085505
吖,-45.06089431085505
多亏,-45.06089431085505
别减,-45.06089431085505
看着,-45.08130422666793
路程,-45.086820079967296
加,-45.09571102392749
丁儿,-45.16042998440596
吐痰,-45.16042998440596
果盒,-45.16042998440596
哪到,-45.16042998440596
啥子,-45.16042998440596
督促,-45.16042998440596
卤子,-45.16042998440596
胡,-45.16042998440596
特次,-45.16042998440596
分层,-45.16042998440596
碰,-45.16042998440596
堆积,-45.16042998440596
学学,-45.16042998440596
北店,-45.16042998440596
交过,-45.16042998440596
大胃,-45.160429984405965
凉茶,-45.160429984405965
好远,-45.160429984405965
直犯,-45.160429984405965
越少,-45.160429984405965
知春里,-45.160429984405965
不通,-45.175358568421835
真不容易,-45.178351892403214
每种,-45.178351892403214
日本,-45.178351892403214
日后,-45.178351892403214
软塌,-45.178351892403214
大米,-45.178351892403214
世界,-45.178351892403214
完毕,-45.178351892403214
软塌塌,-45.178351892403214
馋嘴,-45.178351892403214
松仁,-45.178351892403214
海藻,-45.178351892403214
转到,-45.178351892403214
下楼去,-45.178351892403214
午餐肉,-45.178351892403214
厥,-45.178351892403214
热过,-45.178351892403214
餐员送,-45.178351892403214
一大堆,-45.178351892403214
大肠,-45.17835189240322
新年,-45.17835189240322
只花,-45.17835189240322
比去,-45.17835189240322
饱满,-45.17835189240322
运输,-45.17835189240322
那女,-45.17835189240322
马马虎虎,-45.17835189240322
七喜,-45.17835189240322
男同志,-45.17835189240322
生硬,-45.17835189240322
老娘,-45.17835189240322
粉,-45.189357850421004
汤汁,-45.24169148648798
宠,-45.253539388797435
tm,-45.253539388797435
真他妈,-45.253539388797435
就餐,-45.253539388797435
米苏,-45.253539388797435
五十八,-45.25353938879744
说真的,-45.25353938879744
柴死,-45.25353938879744
又查,-45.25353938879744
真叫,-45.25353938879744
渣儿,-45.25353938879744
悠唐,-45.25353938879744
慢过,-45.25353938879744
得点,-45.25353938879744
超麻,-45.25353938879744
饭蒜味,-45.25353938879744
订哟,-45.25353938879744
应为,-45.25353938879744
吃饱,-45.264418887643174
难道,-45.2656360253698
开始,-45.27650819956043
看到,-45.296499354169406
热门,-45.34100223004778
丢人,-45.34100223004778
食物中毒,-45.34100223004778
明,-45.34100223004778
咬一口,-45.34100223004778
产生,-45.34100223004778
事要,-45.34100223004778
这石锅,-45.34100223004778
活动期,-45.34100223004778
一换,-45.34100223004778
坏掉,-45.34100223004778
人订,-45.34100223004778
枣核,-45.34100223004778
假话,-45.34100223004778
整碗,-45.34100223004778
顶上,-45.34100223004778
茄汁,-45.34100223004778
弄脏了,-45.34100223004778
没事人,-45.42346439023975
急火火,-45.42346439023975
拉倒,-45.42346439023975
冰袋,-45.42346439023975
跑腿儿,-45.42346439023975
恐怖,-45.42346439023975
保质期,-45.42346439023975
咽,-45.42346439023975
弄个,-45.42346439023976
虾米,-45.42346439023976
能换,-45.42346439023976
不折离,-45.42346439023976
总在,-45.42346439023976
真空,-45.42346439023976
个牙,-45.42346439023976
作,-45.42346439023976
挺高,-45.42346439023976
碟,-45.50146690224102
没底,-45.50146690224102
离去,-45.50146690224102
餐急,-45.50146690224102
鞠躬,-45.50146690224102
松懈,-45.50146690224102
半折,-45.50146690224102
玉,-45.50146690224102
顺路,-45.50146690224102
失联,-45.50146690224102
甚,-45.50146690224103
却,-45.51657379463123
完美,-45.526051560760024
忙,-45.532185541941296
来说,-45.55686351565695
总体,-45.57135035450546
分肉,-45.575467483684804
忿忿,-45.575467483684804
点半到,-45.575467483684804
大气,-45.575467483684804
谈不上,-45.575467483684804
欣慰,-45.575467483684804
卖花,-45.575467483684804
一赞,-45.575467483684804
大锅,-45.575467483684804
小到,-45.575467483684804
说刚,-45.575467483684804
全让,-45.575467483684804
笋子,-45.575467483684804
次,-45.58663332596366
—,-45.59338939168206
改改,-45.59338939168206
操蛋,-45.59338939168206
小雨,-45.59338939168206
待遇,-45.59338939168206
一分货,-45.59338939168206
家常菜,-45.59338939168206
04,-45.59338939168206
汤凉,-45.59338939168206
96,-45.59338939168206
说声,-45.59338939168206
半生,-45.59338939168206
一大块,-45.59338939168206
西瓜,-45.59338939168206
酱菜,-45.59338939168206
十块,-45.59338939168206
做不了,-45.59338939168206
瞎,-45.59338939168206
没劲,-45.59338939168206
词,-45.59338939168206
半只,-45.59338939168206
好些,-45.59338939168207
满地,-45.59338939168207
人点,-45.59338939168207
高大,-45.59612773371625
破,-45.62538088218098
楼梯口,-45.645856811576195
成都,-45.645856811576195
空间,-45.645856811576195
五十多,-45.645856811576195
八份,-45.645856811576195
汁水,-45.6458568115762
气受,-45.6458568115762
罪受,-45.6458568115762
放牛,-45.6458568115762
令人作呕,-45.6458568115762
圣母,-45.6458568115762
巨咸,-45.6458568115762
玲珑,-45.6458568115762
订好,-45.6458568115762
一挑,-45.6458568115762
快坏,-45.6458568115762
东北菜,-45.668576888076274
桔梗,-45.668576888076274
服务质量,-45.668576888076274
粽子,-45.66857688807628
08,-45.71297100743473
一段路,-45.71297100743473
分青,-45.71297100743474
硬不嫩,-45.71297100743474
吐吐,-45.71297100743474
不禁,-45.71297100743474
合计,-45.71297100743474
好脏,-45.71297100743474
已付,-45.712971007434746
喝个,-45.77710134485445
混合,-45.77710134485445
吵架,-45.77710134485445
路牌,-45.77710134485446
南站,-45.77710134485446
半素,-45.77710134485446
刚定,-45.77710134485446
正如,-45.77710134485446
拉肚子,-45.79813110619682
清河,-45.81578181301851
一等,-45.83850188951859
工,-45.83850188951859
教,-45.8385018895186
太柴,-45.8385018895186
与否,-45.8385018895186
可掉,-45.8385018895186
防水纸,-45.8385018895186
杆儿,-45.8385018895186
配错,-45.8385018895186
能换家,-45.8385018895186
反聩,-45.8385018895186
附汤,-45.8385018895186
买份,-45.8385018895186
会腻,-45.89739557857216
改定,-45.89739557857216
指甲,-45.89739557857216
侥幸,-45.897395578572166
联想,-45.897395578572166
选完,-45.897395578572166
安检,-45.897395578572166
百荣,-45.897395578572166
单个,-45.897395578572166
真实,-45.91531748656942
新颖,-45.91531748656942
直线,-45.91531748656942
三分之二,-45.91531748656942
货真价实,-45.91531748656942
相隔,-45.91531748656942
加盐,-45.91531748656942
俺,-45.91531748656942
卡布,-45.91531748656942
油豆皮,-45.91531748656942
炒蛋,-45.91531748656942
没满,-45.91531748656942
蛏子,-45.91531748656942
瓜条,-45.91531748656942
混沌,-45.91531748656942
走下坡路,-45.91531748656942
收餐,-45.91531748656943
横,-45.91531748656943
装粥,-45.91531748656943
忌口,-45.91531748656943
弄翻,-45.91531748656943
多回,-45.91531748656943
嚷,-45.91531748656943
17,-45.94841958159663
赌,-45.95397910693853
对质,-45.95397910693853
精力,-45.95397910693853
赶到,-45.95397910693853
蛋太生,-45.95397910693853
跩,-45.95397910693853
不酸,-45.95397910693853
别特,-45.95397910693853
膻气,-45.95397910693853
这绕,-45.95397910693853
次快,-45.95397910693853
义无反顾,-45.95397910693853
这买,-45.95397910693853
至多是,-45.95397910693853
没半毛,-45.95397910693853
联系电话,-45.95397910693853
火腿,-45.95628926762573
⃣,-46.008426890960905
多早,-46.008426890960905
两地,-46.008426890960905
姜丝,-46.008426890960905
撂,-46.008426890960905
预付款,-46.00842689096091
退回,-46.06089431085504
[,-46.06089431085505
错误行为,-46.06089431085505
为主,-46.06089431085505
取餐,-46.073014280442266
成分,-46.11152038392501
方盒,-46.11152038392501
辩护,-46.11152038392501
全泡,-46.11152038392501
不酸不甜,-46.11152038392501
粗纤维,-46.11152038392501
说远,-46.11152038392501
太咸,-46.15413771884791
习惯,-46.155683110814905
醋放多,-46.16042998440596
折扣率,-46.16042998440596
质问,-46.16042998440596
满大街,-46.16042998440596
理会,-46.178351892403214
光是,-46.178351892403214
还长,-46.178351892403214
句,-46.178351892403214
两条,-46.178351892403214
算不上,-46.178351892403214
搓,-46.178351892403214
没酱,-46.178351892403214
错开,-46.178351892403214
相,-46.17835189240322
很怪,-46.17835189240322
不断,-46.17835189240322
十几个,-46.17835189240322
骂,-46.17835189240322
结婚,-46.17835189240322
工作日,-46.17835189240322
店好,-46.17835189240322
还烂,-46.17835189240322
最高,-46.20773569918431
眼科,-46.20773569918431
元算,-46.20773569918431
从今以后,-46.20773569918431
鸡肋,-46.20773569918431
够量,-46.20773569918431
侮辱性,-46.20773569918431
酱太多,-46.253539388797435
慎点,-46.253539388797435
强烈建议,-46.253539388797435
环境,-46.253539388797435
人多,-46.253539388797435
商品,-46.253539388797435
星是,-46.253539388797435
无话可说,-46.253539388797435
提拉,-46.253539388797435
太能,-46.253539388797435
拉皮,-46.253539388797435
还花,-46.253539388797435
哪有,-46.253539388797435
通畅,-46.253539388797435
与,-46.25414038653197
接到,-46.26298510243448
忘记,-46.268310981173364
试着,-46.29793350815589
我全,-46.29793350815589
177xxxx0056,-46.29793350815589
大美女,-46.29793350815589
根部,-46.29793350815589
帮着,-46.29793350815589
零食,-46.29793350815589
先去,-46.29793350815589
语言,-46.29793350815589
多少,-46.30038916280975
资金,-46.34100223004778
威胁,-46.34100223004778
麻辣,-46.35254838253351
您,-46.35334626352392
恐吓,-46.3828224057424
开机,-46.3828224057424
进货,-46.38282240574241
少发,-46.400744313739665
豆干,-46.400744313739665
新来,-46.400744313739665
稳定,-46.400744313739665
单快,-46.400744313739665
新品,-46.400744313739665
绕道,-46.400744313739665
湄州,-46.400744313739665
金银,-46.400744313739665
白搭,-46.400744313739665
罐子,-46.400744313739665
姜味,-46.400744313739665
好几份,-46.400744313739665
鸭血,-46.400744313739665
一百多,-46.400744313739665
理睬,-46.400744313739665
︶,-46.400744313739665
山寨,-46.400744313739665
荞麦,-46.400744313739665
补给,-46.400744313739665
出票,-46.42346439023976
尼,-46.42346439023976
不佳,-46.46299275442639
鱼鳃,-46.462992754426395
官方,-46.462992754426395
狂汗,-46.462992754426395
浇汁,-46.462992754426395
油挂,-46.4678585095982
会订,-46.46785850959821
大包,-46.50146690224102
角落,-46.50146690224102
说少,-46.50146690224102
黄色图片,-46.50146690224102
窝,-46.50146690224103
他妈,-46.53894160765969
检查一下,-46.538941607659694
然而,-46.54125176834688
肉丁,-46.54125176834688
阿,-46.54125176834689
惊,-46.5754674836848
神经病,-46.575467483684804
圆盒,-46.575467483684804
饮食,-46.575467483684804
比个,-46.575467483684804
挑家,-46.575467483684804
气到,-46.59338939168206
四,-46.59338939168206
看不懂,-46.59338939168206
问送餐,-46.59338939168206
开过,-46.59338939168206
无敌,-46.59338939168207
停,-46.59338939168207
能否,-46.59338939168207
四分之一,-46.59338939168207
这款,-46.59338939168207
全聚德,-46.59338939168207
活能,-46.59338939168207
丝绒,-46.59338939168207
容量,-46.59338939168207
古老,-46.59338939168207
一年,-46.59338939168207
︿,-46.59338939168207
重做,-46.59338939168207
偶然,-46.59338939168207
饭多,-46.59338939168207
象,-46.59338939168207
能换个,-46.61109139341552
零个,-46.61109139341552
较劲,-46.61109139341552
懒散,-46.61109139341552
重油,-46.61109139341552
送不来,-46.61109139341552
存在,-46.645856811576195
爱少,-46.6458568115762
薄脆,-46.65155039035213
奶酪,-46.668576888076274
卤肉,-46.668576888076274
搞个,-46.67980414349954
水,-46.694111980183415
膻味,-46.708866609102
教育,-46.708866609102
赶下去,-46.71297100743473
太招,-46.71297100743474
地标,-46.71297100743474
互联网,-46.74539248512711
滑,-46.74539248512711
巨大,-46.76331439312437
南门,-46.76331439312437
平台,-46.76331439312437
成一,-46.76331439312437
多派,-46.76331439312437
杂面,-46.763314393124375
够味,-46.763314393124375
肥腻,-46.763314393124375
面对,-46.763314393124375
浓缩,-46.763314393124375
三颗,-46.763314393124375
菜价,-46.763314393124375
放大镜,-46.763314393124375
熟路,-46.77710134485445
同一,-46.80812824047507
太坑,-46.80995654159361
完钱,-46.83850188951859
ok,-46.83850188951859
裂开,-46.83850188951859
点面,-46.83850188951859
恩,-46.83850188951859
糯米,-46.83850188951859
巨少,-46.83850188951859
一两,-46.83850188951859
忍受,-46.83850188951859
耳朵,-46.83850188951859
第四次,-46.83850188951859
不太热,-46.83850188951859
减钱,-46.8385018895186
连连,-46.8385018895186
口要,-46.868249232912646
任何借口,-46.868249232912646
认出,-46.868249232912646
特意,-46.90856142085103
托,-46.91531748656942
不配,-46.91531748656942
晚来,-46.91531748656942
催餐,-46.91531748656942
员才,-46.91531748656942
一闷,-46.91531748656943
楼底下,-46.91531748656943
摆,-46.91531748656943
经理,-46.91531748656943
头晕,-46.91531748656943
落下,-46.91531748656943
勾芡,-46.91531748656943
翅膀,-46.91531748656943
卖糖,-46.91531748656943
办,-46.91531748656943
我多加,-46.91531748656943
俞府,-46.91531748656943
最难,-46.92596473076894
还外,-46.92596473076894
一般般,-46.933920433890165
败给,-46.95397910693853
受人,-46.95397910693853
果真,-46.95628926762573
品味,-46.95628926762573
事,-46.969590854248594
扔出来,-46.98145984336064
叼,-46.98145984336064
重辣,-46.990504982963635
三盒,-46.99050498296364
不难,-46.99050498296364
清汤,-46.99050498296364
预定,-46.9946861321455
油汪汪,-47.008426890960905
脆骨,-47.008426890960905
未接,-47.008426890960905
力,-47.026678595517126
分配,-47.0348991023221
打脸,-47.0348991023221
烟,-47.0348991023221
人比人,-47.0348991023221
字样,-47.0348991023221
分有,-47.0348991023221
营养,-47.052821010319356
急急忙忙,-47.052821010319356
点卷,-47.052821010319356
大部分,-47.052821010319356
大妈,-47.052821010319356
没说,-47.052821010319356
跪,-47.052821010319356
薯泥,-47.052821010319356
餐员到,-47.052821010319356
吸引,-47.052821010319356
人送餐,-47.052821010319356
没好气,-47.06089431085504
浪费资源,-47.06089431085505
薄鸡片,-47.08642940296218
原先,-47.08642940296218
可怜巴巴,-47.11152038392501
货比,-47.13618243815928
迟早会,-47.13618243815928
几元,-47.13618243815928
呸,-47.16042998440595
货得,-47.16042998440595
老客,-47.16042998440595
19,-47.16601530523404
尽然,-47.178351892403214
四盒,-47.17835189240322
昨晚,-47.17835189240322
小朋友,-47.17835189240322
起送,-47.17835189240322
忠实,-47.17835189240322
黑点,-47.17835189240322
装到,-47.17835189240322
提价,-47.17835189240322
已,-47.1820651070509
水盆,-47.18427672636032
小果,-47.20773569918431
容易,-47.210932561225974
大梁,-47.230819312297356
顺,-47.230819312297356
偏重,-47.25353938879743
我花,-47.25353938879743
下饭,-47.253539388797435
快些,-47.253539388797435
最起码,-47.253539388797435
略贵,-47.253539388797435
sb,-47.253539388797435
很早,-47.253539388797435
红红的,-47.253539388797435
漫长,-47.253539388797435
两包,-47.253539388797435
好久没,-47.253539388797435
鱼香茄子,-47.253539388797435
太脏,-47.253539388797435
研发,-47.25353938879744
有所改进,-47.275907201825895
很松,-47.275907201825895
I,-47.2759072018259
薄点,-47.29382910982315
放假,-47.29382910982315
乌龙,-47.29382910982316
车,-47.29382910982316
双菇,-47.29382910982316
骚扰,-47.29382910982316
饭钱,-47.29382910982316
能带,-47.29382910982316
难看,-47.29382910982316
分订,-47.29382910982316
目的,-47.29793350815589
装作,-47.29793350815589
噩梦,-47.31962857925521
You,-47.36206384557561
子上,-47.38282240574241
从不,-47.400744313739665
刺激,-47.400744313739665
十次,-47.400744313739665
对比,-47.400744313739665
颗,-47.400744313739665
金手,-47.400744313739665
软化,-47.400744313739665
仓促,-47.400744313739665
蜜汁,-47.400744313739665
味觉,-47.400744313739665
没盐,-47.400744313739665
腐臭,-47.403286508302116
嫌弃,-47.403286508302116
一到,-47.40328650830212
扯下来,-47.42346439023976
实在话,-47.42346439023976
两,-47.43858645672978
粘,-47.44808376857202
强烈不满,-47.462992754426395
男子,-47.462992754426395
改正,-47.47593181013388
穿,-47.48235807929332
蒸饺,-47.500279987290575
奢望,-47.500279987290575
换个,-47.500279987290575
小葱,-47.500279987290575
小米粥,-47.500279987290575
小虫子,-47.500279987290575
厕所,-47.50027998729058
后果,-47.50146690224102
’,-47.52032592949234
现金,-47.538941607659694
送得慢,-47.54125176834688
银耳,-47.54125176834688
等待时间,-47.54125176834688
西兰花,-47.54125176834688
定餐,-47.54125176834688
热菜,-47.54125176834688
不得了,-47.54125176834689
久久,-47.54125176834689
啊啊啊,-47.54125176834689
厨子,-47.54125176834689
变得,-47.54125176834689
做到,-47.54125176834689
中间,-47.556202109812865
忙不过来,-47.55732013697454
变质,-47.57546748368479
检查,-47.5754674836848
槽,-47.5754674836848
小盒,-47.5754674836848
闹心,-47.575467483684804
糖精,-47.575467483684804
首次,-47.59338939168206
没点,-47.59338939168206
桂圆,-47.59338939168206
零星,-47.59338939168206
渣子,-47.59338939168206
老远,-47.59338939168206
',-47.59338939168207
价位,-47.59338939168207
榴莲,-47.59338939168207
店主,-47.59338939168207
慢到,-47.59338939168207
张嘴,-47.59338939168207
加水,-47.59338939168207
习惯性,-47.61109139341552
准入,-47.61109139341552
传到,-47.62857882014437
路上,-47.643271041076865
800,-47.668576888076274
水煮鱼,-47.66857688807628
型,-47.67980414349954
带够,-47.6808522329324
领取,-47.6808522329324
客户端,-47.6808522329324
二十多分钟,-47.6808522329324
客观,-47.6808522329324
赖,-47.6808522329324
已凉,-47.6808522329324
保鲜膜,-47.6808522329324
很气,-47.6808522329324
崔,-47.6808522329324
办工,-47.708866609101996
店现,-47.71297100743473
骑车,-47.71297100743473
瞻仰,-47.71297100743474
终于,-47.71329747246507
学习,-47.729272819763835
挑毛病,-47.729272819763835
创业,-47.74539248512711
开眼,-47.74539248512711
半拉,-47.76331439312437
不妥,-47.76331439312437
限制,-47.76331439312437
时菜,-47.763314393124375
诚心,-47.763314393124375
塞牙缝,-47.763314393124375
夸下,-47.77710134485445
正品,-47.77710134485446
餐盒,-47.78281389307719
一片片,-47.79269819990547
蛮不讲理,-47.80812824047508
红点,-47.82339499712839
今晚,-47.83850188951859
